Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-04 18:00:00,Australia,Western Australia,AU-WA,384.6,435.56,41.07,41.07,opennem.org.au,false,
2022-01-04 19:00:00,Australia,Western Australia,AU-WA,379.34,429.41,42.11,42.11,opennem.org.au,false,
2022-01-04 20:00:00,Australia,Western Australia,AU-WA,374.96,424.21,42.96,42.96,opennem.org.au,false,
2022-01-04 21:00:00,Australia,Western Australia,AU-WA,372.58,424.14,42.12,42.12,opennem.org.au,false,
2022-01-04 22:00:00,Australia,Western Australia,AU-WA,336.22,389.64,46.42,46.42,opennem.org.au,false,
2022-01-04 23:00:00,Australia,Western Australia,AU-WA,301.17,356.05,51.43,51.43,opennem.org.au,false,
2022-01-05 00:00:00,Australia,Western Australia,AU-WA,280.01,337.73,54.04,54.04,opennem.org.au,false,
2022-01-05 01:00:00,Australia,Western Australia,AU-WA,260.96,319.25,57.15,57.15,opennem.org.au,false,
2022-01-05 02:00:00,Australia,Western Australia,AU-WA,273.19,334.55,54.74,54.74,opennem.org.au,false,
2022-01-05 03:00:00,Australia,Western Australia,AU-WA,294.62,358.56,50.93,50.93,opennem.org.au,false,
2022-01-05 04:00:00,Australia,Western Australia,AU-WA,316.05,379.8,48.48,48.48,opennem.org.au,false,
2022-01-05 05:00:00,Australia,Western Australia,AU-WA,323.27,387.75,46.67,46.67,opennem.org.au,false,
2022-01-05 06:00:00,Australia,Western Australia,AU-WA,323.69,388.27,45.85,45.85,opennem.org.au,false,
2022-01-05 07:00:00,Australia,Western Australia,AU-WA,341.68,406.15,43.34,43.34,opennem.org.au,false,
2022-01-05 08:00:00,Australia,Western Australia,AU-WA,359.41,426.51,38.65,38.65,opennem.org.au,false,
2022-01-05 09:00:00,Australia,Western Australia,AU-WA,395.17,467.21,30.55,30.55,opennem.org.au,false,
2022-01-05 10:00:00,Australia,Western Australia,AU-WA,441.15,517.36,21.7,21.7,opennem.org.au,false,
2022-01-05 11:00:00,Australia,Western Australia,AU-WA,468.83,544.02,18.54,18.54,opennem.org.au,false,
2022-01-05 12:00:00,Australia,Western Australia,AU-WA,469.84,539.76,21.45,21.45,opennem.org.au,false,
2022-01-05 13:00:00,Australia,Western Australia,AU-WA,467.55,532.11,24.93,24.93,opennem.org.au,false,
2022-01-05 14:00:00,Australia,Western Australia,AU-WA,455.16,516.86,27.86,27.86,opennem.org.au,false,
2022-01-05 15:00:00,Australia,Western Australia,AU-WA,455.13,513.76,29.66,29.66,opennem.org.au,false,
2022-01-05 16:00:00,Australia,Western Australia,AU-WA,457.29,515.21,29.82,29.82,opennem.org.au,false,
2022-01-05 17:00:00,Australia,Western Australia,AU-WA,466.59,526.6,27.82,27.82,opennem.org.au,false,
2022-01-05 18:00:00,Australia,Western Australia,AU-WA,471.85,531.12,27.82,27.82,opennem.org.au,false,
2022-01-05 19:00:00,Australia,Western Australia,AU-WA,477.99,537.85,26.65,26.65,opennem.org.au,false,
2022-01-05 20:00:00,Australia,Western Australia,AU-WA,483.11,545.74,24.51,24.51,opennem.org.au,false,
2022-01-05 21:00:00,Australia,Western Australia,AU-WA,494.46,558.77,22.98,22.98,opennem.org.au,false,
2022-01-05 22:00:00,Australia,Western Australia,AU-WA,450.63,515.4,28.75,28.75,opennem.org.au,false,
2022-01-05 23:00:00,Australia,Western Australia,AU-WA,400.59,466.41,35.11,35.11,opennem.org.au,false,
2022-01-06 00:00:00,Australia,Western Australia,AU-WA,365.32,432.31,39.79,39.79,opennem.org.au,false,
2022-01-06 01:00:00,Australia,Western Australia,AU-WA,331.02,394.9,46.33,46.33,opennem.org.au,false,
2022-01-06 02:00:00,Australia,Western Australia,AU-WA,309.62,371.25,50.27,50.27,opennem.org.au,false,
2022-01-06 03:00:00,Australia,Western Australia,AU-WA,300.57,359.9,52.47,52.47,opennem.org.au,false,
2022-01-06 04:00:00,Australia,Western Australia,AU-WA,297.85,356.93,52.49,52.49,opennem.org.au,false,
2022-01-06 05:00:00,Australia,Western Australia,AU-WA,300.36,360.75,50.98,50.98,opennem.org.au,false,
2022-01-06 06:00:00,Australia,Western Australia,AU-WA,304.66,366.49,49.13,49.13,opennem.org.au,false,
2022-01-06 07:00:00,Australia,Western Australia,AU-WA,319.56,381.31,46.76,46.76,opennem.org.au,false,
2022-01-06 08:00:00,Australia,Western Australia,AU-WA,350.58,417.89,39.0,39.0,opennem.org.au,false,
2022-01-06 09:00:00,Australia,Western Australia,AU-WA,388.06,461.2,30.12,30.12,opennem.org.au,false,
2022-01-06 10:00:00,Australia,Western Australia,AU-WA,431.53,510.26,20.75,20.75,opennem.org.au,false,
2022-01-06 11:00:00,Australia,Western Australia,AU-WA,454.85,532.09,18.37,18.37,opennem.org.au,false,
2022-01-06 12:00:00,Australia,Western Australia,AU-WA,458.35,531.34,20.44,20.44,opennem.org.au,false,
2022-01-06 13:00:00,Australia,Western Australia,AU-WA,455.39,521.1,25.12,25.12,opennem.org.au,false,
2022-01-06 14:00:00,Australia,Western Australia,AU-WA,453.01,514.9,27.68,27.68,opennem.org.au,false,
2022-01-06 15:00:00,Australia,Western Australia,AU-WA,447.32,507.12,29.51,29.51,opennem.org.au,false,
2022-01-06 16:00:00,Australia,Western Australia,AU-WA,433.66,494.19,30.37,30.37,opennem.org.au,false,
2022-01-06 17:00:00,Australia,Western Australia,AU-WA,443.94,506.04,28.49,28.49,opennem.org.au,false,
2022-01-06 18:00:00,Australia,Western Australia,AU-WA,436.45,494.73,31.5,31.5,opennem.org.au,false,
2022-01-06 19:00:00,Australia,Western Australia,AU-WA,431.73,486.5,34.06,34.06,opennem.org.au,false,
2022-01-06 20:00:00,Australia,Western Australia,AU-WA,436.99,493.39,32.59,32.59,opennem.org.au,false,
2022-01-06 21:00:00,Australia,Western Australia,AU-WA,436.16,490.97,33.89,33.89,opennem.org.au,false,
2022-01-06 22:00:00,Australia,Western Australia,AU-WA,368.53,419.76,44.38,44.38,opennem.org.au,false,
2022-01-06 23:00:00,Australia,Western Australia,AU-WA,316.11,370.1,50.14,50.14,opennem.org.au,false,
2022-01-07 00:00:00,Australia,Western Australia,AU-WA,275.58,329.35,56.35,56.35,opennem.org.au,false,
2022-01-07 01:00:00,Australia,Western Australia,AU-WA,253.89,309.69,58.69,58.69,opennem.org.au,false,
2022-01-07 02:00:00,Australia,Western Australia,AU-WA,271.99,330.5,55.88,55.88,opennem.org.au,false,
2022-01-07 03:00:00,Australia,Western Australia,AU-WA,305.14,366.29,50.99,50.99,opennem.org.au,false,
2022-01-07 04:00:00,Australia,Western Australia,AU-WA,325.4,388.53,47.35,47.35,opennem.org.au,false,
2022-01-07 05:00:00,Australia,Western Australia,AU-WA,321.61,383.98,47.68,47.68,opennem.org.au,false,
2022-01-07 06:00:00,Australia,Western Australia,AU-WA,324.74,389.08,45.52,45.52,opennem.org.au,false,
2022-01-07 07:00:00,Australia,Western Australia,AU-WA,329.39,394.62,43.54,43.54,opennem.org.au,false,
2022-01-07 08:00:00,Australia,Western Australia,AU-WA,348.11,416.33,38.64,38.64,opennem.org.au,false,
2022-01-07 09:00:00,Australia,Western Australia,AU-WA,376.0,447.68,32.16,32.16,opennem.org.au,false,
2022-01-07 10:00:00,Australia,Western Australia,AU-WA,416.0,490.74,24.73,24.73,opennem.org.au,false,
2022-01-07 11:00:00,Australia,Western Australia,AU-WA,434.79,506.58,23.64,23.64,opennem.org.au,false,
2022-01-07 12:00:00,Australia,Western Australia,AU-WA,439.98,509.65,24.27,24.27,opennem.org.au,false,
2022-01-07 13:00:00,Australia,Western Australia,AU-WA,445.28,511.02,26.17,26.17,opennem.org.au,false,
2022-01-07 14:00:00,Australia,Western Australia,AU-WA,452.2,513.59,28.2,28.2,opennem.org.au,false,
2022-01-07 15:00:00,Australia,Western Australia,AU-WA,457.84,517.98,28.47,28.47,opennem.org.au,false,
2022-01-07 16:00:00,Australia,Western Australia,AU-WA,462.13,522.51,27.97,27.97,opennem.org.au,false,
2022-01-07 17:00:00,Australia,Western Australia,AU-WA,451.8,511.33,29.47,29.47,opennem.org.au,false,
2022-01-07 18:00:00,Australia,Western Australia,AU-WA,437.41,495.4,31.77,31.77,opennem.org.au,false,
2022-01-07 19:00:00,Australia,Western Australia,AU-WA,429.13,486.11,33.15,33.15,opennem.org.au,false,
2022-01-07 20:00:00,Australia,Western Australia,AU-WA,432.56,492.01,31.37,31.37,opennem.org.au,false,
2022-01-07 21:00:00,Australia,Western Australia,AU-WA,397.4,454.69,36.11,36.11,opennem.org.au,false,
2022-01-07 22:00:00,Australia,Western Australia,AU-WA,403.9,462.55,36.33,36.33,opennem.org.au,false,
2022-01-07 23:00:00,Australia,Western Australia,AU-WA,363.49,424.14,41.68,41.68,opennem.org.au,false,
2022-01-08 00:00:00,Australia,Western Australia,AU-WA,299.51,359.93,50.29,50.29,opennem.org.au,false,
2022-01-08 01:00:00,Australia,Western Australia,AU-WA,272.4,331.19,55.21,55.21,opennem.org.au,false,
2022-01-08 02:00:00,Australia,Western Australia,AU-WA,223.89,276.39,64.31,64.31,opennem.org.au,false,
2022-01-08 03:00:00,Australia,Western Australia,AU-WA,191.35,242.15,68.6,68.6,opennem.org.au,false,
2022-01-08 04:00:00,Australia,Western Australia,AU-WA,189.28,239.48,69.26,69.26,opennem.org.au,false,
2022-01-08 05:00:00,Australia,Western Australia,AU-WA,193.63,243.68,68.81,68.81,opennem.org.au,false,
2022-01-08 06:00:00,Australia,Western Australia,AU-WA,207.24,258.23,66.57,66.57,opennem.org.au,false,
2022-01-08 07:00:00,Australia,Western Australia,AU-WA,237.93,289.9,62.09,62.09,opennem.org.au,false,
2022-01-08 08:00:00,Australia,Western Australia,AU-WA,284.98,338.44,55.02,55.02,opennem.org.au,false,
2022-01-08 09:00:00,Australia,Western Australia,AU-WA,330.17,382.98,49.05,49.05,opennem.org.au,false,
2022-01-08 10:00:00,Australia,Western Australia,AU-WA,375.42,431.17,40.56,40.56,opennem.org.au,false,
2022-01-08 11:00:00,Australia,Western Australia,AU-WA,410.38,467.9,34.7,34.7,opennem.org.au,false,
2022-01-08 12:00:00,Australia,Western Australia,AU-WA,401.63,457.95,36.0,36.0,opennem.org.au,false,
2022-01-08 13:00:00,Australia,Western Australia,AU-WA,383.42,439.2,38.04,38.04,opennem.org.au,false,
2022-01-08 14:00:00,Australia,Western Australia,AU-WA,352.32,407.64,41.26,41.26,opennem.org.au,false,
2022-01-08 15:00:00,Australia,Western Australia,AU-WA,334.58,388.9,43.54,43.54,opennem.org.au,false,
2022-01-08 16:00:00,Australia,Western Australia,AU-WA,336.15,388.88,44.41,44.41,opennem.org.au,false,
2022-01-08 17:00:00,Australia,Western Australia,AU-WA,325.35,375.68,46.87,46.87,opennem.org.au,false,
2022-01-08 18:00:00,Australia,Western Australia,AU-WA,321.38,371.09,47.64,47.64,opennem.org.au,false,
2022-01-08 19:00:00,Australia,Western Australia,AU-WA,312.22,362.0,48.45,48.45,opennem.org.au,false,
2022-01-08 20:00:00,Australia,Western Australia,AU-WA,323.12,374.49,46.5,46.5,opennem.org.au,false,
2022-01-08 21:00:00,Australia,Western Australia,AU-WA,324.01,375.87,46.31,46.31,opennem.org.au,false,
2022-01-08 22:00:00,Australia,Western Australia,AU-WA,295.46,347.85,50.9,50.9,opennem.org.au,false,
2022-01-08 23:00:00,Australia,Western Australia,AU-WA,267.37,324.62,53.89,53.89,opennem.org.au,false,
2022-01-09 00:00:00,Australia,Western Australia,AU-WA,229.42,283.41,62.24,62.24,opennem.org.au,false,
2022-01-09 01:00:00,Australia,Western Australia,AU-WA,197.76,247.48,69.68,69.68,opennem.org.au,false,
